lif_file,regions_file,region_index,region_name,channel_1_region_volume,channel_1_unscaled_region_volume,region_area,Norm_fluoro,Reps,Time,Marker
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series017.zip,4,0002-0339-0245,31995,125.4706,1687,0.074374985,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series017.zip,5,0002-0426-0252,453983,1780.3254,14921,0.119316762,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series018.zip,1,0002-0430-0340,130499,511.76077,9449,0.05416031,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series018.zip,2,0002-0356-0290,167134,655.4275,10904,0.060108905,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series018.zip,3,0002-0268-0221,197551,774.7099,7451,0.10397395,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series018.zip,4,0002-0190-0168,30100,118.03922,1495,0.078956,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series018.zip,5,0002-0094-0165,644684,2528.1729,14789,0.17094955,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series019.zip,1,0002-0085-0357,142429,558.54504,7972,0.070063352,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series019.zip,2,0002-0172-0337,266121,1043.6118,14437,0.072287303,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series019.zip,3,0002-0281-0305,229782,901.1059,9993,0.090173712,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series019.zip,4,0002-0374-0259,25654,100.60393,1607,0.062603566,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series019.zip,5,0002-0422-0188,609820,2391.4512,16589,0.144158852,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series020.zip,1,0002-0350-0415,182684,716.4079,9058,0.079091179,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series020.zip,2,0002-0304-0349,275050,1078.6274,11690,0.092269239,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series020.zip,3,0002-0244-0281,138002,541.1843,6779,0.079832468,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series020.zip,4,0002-0174-0196,40266,157.90588,2630,0.060040259,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_8h/HDEL-GFP_Rep2_8h_Series020.zip,5,0002-0146-0090,534307,2095.3218,14898,0.140644503,Rep2,8h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series001.zip,1,0002-0067-0380,44550,174.70589,9103,0.019192122,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series001.zip,2,0002-0126-0324,242207,949.8315,16302,0.058264722,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series001.zip,3,0002-0199-0237,192560,755.13727,7762,0.09728643,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series001.zip,4,0002-0319-0218,93290,365.84317,4219,0.086713242,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series001.zip,5,0002-0427-0279,653086,2561.1218,15134,0.169229668,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series002.zip,1,0002-0447-0215,130154,510.4079,7798,0.065453693,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series002.zip,2,0002-0377-0225,200396,785.86664,9941,0.079053077,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series002.zip,3,0002-0289-0249,142869,560.27057,7923,0.070714448,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series002.zip,4,0002-0196-0294,38281,150.12157,3229,0.04649166,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series002.zip,5,0002-0080-0300,508157,1992.7728,13653,0.145958603,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series003.zip,1,0002-0213-0450,105964,415.54517,7421,0.055995846,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series003.zip,2,0002-0223-0356,219484,860.7216,12950,0.066464988,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series003.zip,3,0002-0253-0267,153057,600.2235,7224,0.083087417,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series003.zip,4,0002-0296-0185,46969,184.19217,2554,0.072119096,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series003.zip,5,0002-0326-0084,619547,2429.5962,16715,0.145354245,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series004.zip,1,0002-0448-0164,121888,477.9922,8577,0.055729532,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series004.zip,2,0002-0366-0206,249969,980.2706,16089,0.060928,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series004.zip,3,0002-0265-0256,160995,631.353,6904,0.091447422,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series004.zip,4,0002-0183-0297,34252,134.32158,1757,0.076449391,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series004.zip,5,0002-0096-0326,556419,2182.0356,14877,0.146671748,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series005.zip,1,0002-0263-0389,21813,85.54118,2991,0.028599525,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series005.zip,2,0002-0245-0330,49698,194.89412,7132,0.027326713,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series005.zip,3,0002-0243-0271,50568,198.3059,7413,0.026751099,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series005.zip,4,0002-0241-0212,8415,33.000004,676,0.048816574,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series005.zip,5,0002-0262-0156,361044,1415.8589,9919,0.142742101,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series006.zip,1,0002-0243-0459,118981,466.59216,8690,0.053692999,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series006.zip,2,0002-0246-0360,247296,969.7883,11985,0.080916838,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series006.zip,3,0002-0233-0250,238349,934.702,7022,0.13311051,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series006.zip,4,0002-0235-0147,75576,296.37646,3112,0.095236652,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series006.zip,5,0002-0294-0073,689111,2702.3965,15551,0.173776381,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series007.zip,1,0002-0084-0081,31856,124.92551,7673,0.016281182,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series007.zip,2,0002-0149-0121,67574,264.9961,13146,0.020157926,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series007.zip,3,0002-0230-0193,147043,576.6392,7167,0.080457542,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series007.zip,4,0002-0305-0229,19713,77.305885,1343,0.057562089,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series007.zip,5,0002-0353-0281,574240,2251.9219,15204,0.148113779,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series008.zip,1,0002-0430-0087,145172,569.30194,7697,0.073964134,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series008.zip,2,0002-0368-0137,272589,1068.9766,14173,0.075423453,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series008.zip,3,0002-0301-0222,193202,757.6549,6956,0.108921061,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series008.zip,4,0002-0233-0284,46898,183.91373,2571,0.071533928,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series008.zip,5,0002-0223-0383,492367,1930.8512,14267,0.135336875,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series009.zip,1,0002-0061-0273,30078,117.95296,6758,0.017453827,Rep2,12h,HDEL-GFP
/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h.lif,/Users/eseolaa/Desktop/sp8/HDEL-GFP/Guy11_HDEL-GFP/HDEL-GFP_Rep2/HDEL-GFP_Rep2_12h/HDEL-GFP-Rep2-12h_Series009.zip,2,0002-0135-0267,82953,325.3059,11019,0.029522271,Rep2,12h,HDEL-GFP
